text,labels
"• http • earthquake 795   • Three Critically Injured, Almost 90 Treated At Napa Hospita… http",0
One IAF C130 J with NDRF personnel takes off to Kathmandu from Hindon airbase  (photo: Lockheed Martin) h…,7
"Temblorhot springs M 2.6, 22km ENE of Soledad, California http Earthquake Sismo",7
Aid workers missing in Vanuatu http,1
Cyclone Pam menaces Vanuatu http C N Nnews C N N,7
My Punk for Pam  flyer design made it to a mug ὠ1      http,8
".@kuminaidoo bears witness in Laiya, Batangas. Hagupit is expected to landfall here 6pm tonight. C O P20 http",5
"Temblorhot springs M 4.5, 74km NW of Iquique, Chile http Earthquake Sismo",7
Huge Earthquake Off Chile http,7
East side Las Cruces not much damage  will open on time 10/15 Hurricane O D I L E,7
Damage from Napa Quake car under rubble at Third and Brown streets http,3
"Eastern Samar PDRRMO chief Levi Nicart: Guiuan, Hernani already started evacuating residents; other municipalities to start …",2
A moment of silence for those people affected in the earthquake from Nepal. Pray For Nepal http,6
"M 2.9, 52km N of Hatillo, Puerto Rico http",7
Congratulations to everyone who jumped on the Iowa State bandwagon.. It took only one game for you to get the full Cyclo…,8
"A 3.2 magnitude earthquake occurred 4.35mi SW of Napa, California. Details: http Map: http",7
"MT  Vanuatu- Unelco trying to fix power in &amp; around Port Vila, many power lines need to be cleaned up or replaced T C Pam  via",3
California quake: Was this the one before the 'Big One'? - CNN: CNNCalifornia quake: Was this the one before the 'Big One'?CNN(CNN) -...,7
News Asia &gt; Floods kill 45 in eastern India - Flooding in eastern India has killed 45 people and displaced more th... http,0
"""California quake: Was this the one before the 'Big One'?""  - CNN   CNN is a newshole. I just made that word up, but it is appropriate.",7
Vanuatu cyclone survivors grow desperate for supplies:  http,4
before and after images of Kashmir floods http,7
"Quake: M 0.5 - 8km WNW of Cobb, California",7
"Magnitude 6.0 Earthquake Hit 84km SW of Iquique, Chile http",7
Kashmir floods: A 'paradise' submerged http Kashmir Floods Pakistan Floods India,7
Let us pray for those who are in the path of Typhoon Ruby P H (Hagupit) that God may protect them. http,6
Obliterated Everest basecamp where at least 10 people were buried alive by avalanche after Nepal earthquake http,0
"""All AAP MLAs to donate Rs 20 lakh each for Kashmir flood relief from their MLA funds."" woah rich guys..surely not Aam Aadmi Kashmir Floods",4
http stories What Vanuatu looks like now http,3
Cyclone Pam: 'Even my hotel is shaking'  http,7
Pray For Chile please :( a tsunami is coming and possibly another earthquake :(,7
"TYPHOON Ruby P H: FLIGHT BULLETIN 7 AS OF 10PM of December 7, 2014. Details here. http",7
http Amateur  Latina        Quake Damage and Spilled Wine in Napa,3
Prayfor Chile Fuerza Chile folded handsfolded handsfolded hands http,8
"Earthquake M 5.0, 142km NNW of Kandrian, Papua New Guinea: Monday, September 30, 2013 12:25:25 UTCMonday, Sep... http",7
"LA, Chile, Panama...who's next?!",7
Pakistan earthquake death toll rises to 350 http Pakistan,0
"UP, Assam facin grim situation by flood. Govt alloted crores for nepal floods. wats there in for India  Modi  ??",7
Ex-NFL QB calls for US aid to Cabo after hurricane ordeal http,4
→ http Vanuatu Vanuatu Flights Over Vanuatu Are Expected to Reveal Cyclone Devastation 59  Newfoundland C…,7
No heavy rains in Jammu and Kashmir in 2-3 days: IMD  NEW DELHI: In some breather for flood-ravaged Jammu and... http,7
Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http,0
Kashmir Floods :  Next lot of supplies to be sent by  tom afternoon on Indigo flight.  What's needed: htt…,4
TWIAR: Philippine Hams Support Emergency Communication for Typhoon Hagupit: Amateur Radio volunteers in the Ph... http,4
"Looking down on the Himalayas, Kathmandu, and Mt. Everest.  Praying for everyone affected by the Nepal Quake. http",6
"(@ LIF - WEEK, Lima fashion week w/ 26 others) http",8
Video: Hurricane Odile Leaves Trail of Destruction in Baja Peninsula News Videos http,3
"Why is the top trend Thank You P M ? This story is first about Nepal and it's grieving people, isn't it? Nepal Quake",7
An aerial photo by  showing homes in Vanuatu flattened by Cyclone Pam. http,3
"Brian Davis, college student, shared this shot with me of  damage. I'm reporting live from Napa at 4,5, and 6 http",7
T S U N A M I ADVISORY (offshore hazard) for the State of Hawaii.  Waves expected to arrive approx. 3:24 am HST. P T W C http,5
"Question for P M L N Drmalik Baloch + P M N S, Is Balochistan Earthquake on the agenda of your govt? Pakistan Balochistan",8
BBC NewsMany dead in Nepal and India floodsBBC NewsAt least 160 people are reported to have been  http,0
"Delhi Govt has decided to send 25,000 packets of food &amp; 25,000 pouches of drinking water as relief for the people of ear…",4
house with gardenGO WATCH TAYLORS NEW VIDEO http AND DONT FORGET TO GIVE IT THUMBS UP thumbs up   house with garden53,8
My heart goes out to everyone affected by the 8.2 Chile earthquake! Would be there helping if I could!,6
3 more  experts deploying to assess needs in Vanuatu. £500k now allocated to  Cyclone Pam appeal h…,4
"7-Up Soda 12-Packs, $1.50 at Walgreens, Starting 8/24! via The Krazy Coupon Lady - Next week at ... http",8
Get an update on the magnitude-8.2 earthquake in Chile -&gt; http | We're streaming Action News LIVE online at 11…,7
Kashmiri Pandits should thank  Congress for evacuating them from Kashmir well in advance before the floods.,7
"Tropical Cyclone Pam destroyed many homes,  says. http   http",3
"Flood alert in Jaipur, nearby cities in Rajasthan; many villages remain cut off in … – IBNLive #India http",5
LIVE VIDEO of 7.8 Chile Earthquake Pray For Chile &gt;http://t.co/RYBNMdGX4c,6
Ex-NFL QB calls for U.S. aid to Cabo after hurricane  http,4
UPDATE: 6.0-magnitude earthquake hits California Bay Area http,7
Cyclone damages the island of Vanuatu - http,3
"6.8 - 96km NNE of Awaran, Pakistan http PLEASE STAY SAFE,BE CAREFUL OF AFTERSHOCKS,",5
"Official  update on T C Pam - 19,000 households estimated to need food aid across Vanuatu.  http",4
tell you who's having a shit time in Nepal - door to door salesmen.,8
"Early finite fault model for Iquique quake http suggests concentrated patch of slip at 30+ km depth, not much shallow slip",7
After 1000s of innocents killed in KPK there shud be popular armed action against Tbn:CONCEPT OF BADAL.But why still not?#Pakistan,0
"Chile : For all BREAKING Updates About the Chile Earthquake ,And all Breaking news M H370 Russia Ukraine Crimea ,Follow...  .",7
Totally felt the last  aftershock rite before press conference started;  said it was him sitting down,7
: Let us Pray For Chile. May Allah give them strength to face this calamity and return back to the straight path. http,6
"UPDATE: A tsunami warning is in effect for Chile and Peru following the magnitude 7.8 quake South of Iquique, Chile. | via PTW…",5
Preview: NHL games of the night:  Maine (AP) Maine families are hoping their loved ones in Nepal retu... http,8
Entire nation left homeless by Cyclone Pam devastation in the Vanuatu islands - Unicef describe 30 mins of terror http,3
"Dear Pakistan, are out of your mind? http",8
Prayfor Chile Fuerza Chile ♡ http,8
"winds getting stronger here at imus,cavite keep safe all!",5
MT  is here!    Benefit concert for Vanuatu Cyclone relief. http http,4
"Earthquake M 3.4, 18km NNW of Otra Banda, Dominican Republic: Thursday, September 26, 2013 22:12:43 UTCThursd... http",7
I wish this was just a bad dream that I would wake up from tomorrow.,8
"Before troops arrived in Mexico to help those impacted by Hurricane Odile, what were adults and children taking from local shops?",7
"(#FlakoprettyX7) Chile assesses damage after massive quake, tsunami: By Anthony Esposito and ... http (#FlakoprettyX7)",3
“@sakacc: “@AlexJamesFitz: This is the most California thing http &lt;awesome!”&lt; might as well post 'quake' c…,7
"USGS reports a M4.9  104km NNE of Awaran, Pakistan on 9/27/13 @ 18:08:41 UTC http",7
Family of missing Ottawa hiker Faye Kennedy says she is alive but injured and airlifted to Kathmandu No idea of extent of injuries,0
"Catch DSWD Sec  &amp; WFP Rep &amp; Country Director Praveen Agrawal to be interviewed by CNN tonight, 9PM &amp;10P…",8
"triggered by Chile  reaches the Pacific Coast of Hokkaido and Tohoku, 20 to 40 cm http",7
Delhi: PM  leaves to review  situation in Jammu and Kashmir http,7
"Vanuatu, before Cyclone Pam. Go there on The Wonder List, tonight at 9P ET. How you can help: http http",4
"""We know that children have been the most affected by this disaster."" - Roger Hodgson, part of our Nepal team. http",7
Another earthquake in Chile.. 7.8 this time. Tsunami Warning for Chile and Peru… when will it end?,5
"what beautiful cabin,courous did u see any of the NapaQuake damage on the way to tahoe?",8
Better disaster management needed at Sonar fort: Experts: Vimal Bhatia | The natural calamity in Nepal raises ... http,7
Aftershocks Rattle Chile as Military Keeps Order http http,7
Images saying more than words        http,7
Over four lakh stranded in flood-hit Jammu and Kashmir even as water levels recede http,7
Nepal. So many dead. Such pain. http,6
"Vanuatu, Solomon Islands and Fiji stay safe. T C Pam.",7
"""Marriage Equality? What about equality for kids?""... =&gt;&gt; http  Timeline Vanuatu Onion Movies… http",8
"Vanuatu: Vanuatu: Paama - proportion of housing units equipped with unimproved drinking water sources, by enumerat… http",8
"USGS reports a M0.9  5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http",7
- Two pulled from rubble five days after Nepal quake http,1
BREAKING:  reports Chilean govt confirms 300 prisoners believed to have escaped from jail in Iquique after,7
"Hundreds dead as monsoon hits India, Nepal:        http Most Recent",0
"April 1st 2014 8.2 Magnitude Earthquake ROCK  COAST OF CHILE, Let us all pray for the safety of everyone... http",6
"Imagery: Damage Assessment for Gajar Area, Awaran District, Balochistan Prov. Pakistan (9/26/13 22:00GMT)  http",3
"Sismo Earthquake M 2.3, 60km SW of Valdez, Alaska http",7
"TSUNAMI  -- Chile's emergency office says: ""Evacuation is ordered for all coastal areas nationwide.""",2
"Vanuatu begins relief efforts after massive cyclone hits, struggles to assess damage http http",7
"【#USGS Breaking】 M 1.3, 1km ESE of The Geysers, California http Past Hour",6
Resorts report damage from Hurricane Odile Travel http,3
"Latest JMA forecast track 2am Philippines time,  Hagupit Ruby P H crawling over Samar http",7
"Hurricane Odile Slams Baja California; Extensive Damage, Power Outages ... - The Weather Channel http",3
Have quake; will skateboard. Visit CA!   The single most California photo of all time.  http,8
Live: Tsunami strikes Chile after  measuring 8.3 on the Richter scale causes huge wave http,7
My cousin just sent me these pictures. The entire bhaktpur durbar square is no more! Kathmandu  http,3
Terrorists Harbyar/Brahamdagh enjoy C I A+# Indian $$ in U K Swiss while Pak Military busy saving Balochistan after  |…,8
137 of 293 female inmates who escaped from prison during Chile Earthquake are back behind bars. Officials say most retur…,7
Indian cuisine Orlando opens the flood gates. http,7
News @ 5:  The onslaught of Odile today.     K G U N9 http,3
Philippines: Improved emergency communication blunts impact of typhoon Hagupit  Source: UN Development Programme... http,3
(World) At least 160 people reported killed in Nepal &amp; India floods after days of torrential rain.,0
"NOW: Large fire burning in Arica Chile Tuesday night, just south of Peru border Terremoto Chile Earthquak Chile http",5
http Jammu and Kashmir floods Exclusive: Know  I N Subcontinent India http,7
Thanks   for matching your employees' donations to support our Nepal Earthquake relief effort! ht…,4
Nepal's government is only gradually getting a grasp of destruction in the worst-hit villages http,3
There Will Be Earthquakes: The Crust Of The Earth Violently Roars To Life In Chile And Nepal http vi…,8
Hey  you mind if we bring an extra suitcase to Los Cabos full of school supplies for free? Hurricane O D I L E relief,4
"Temblorhot springs M 2.8, 41km N of Hatillo, Puerto Rico http Earthquake Sismo",7
"Graphic Photos: Over 400 People Dead, 1000 Injured As Massive Earthquake Hits Nepal http",0
Ruby P H estimated rainfall amount 10 – &gt;30 mm per hour (heavy – torrential) within the 500km diameter of the typhoon. http,7
Second large quake strikes Chile http,7
PHILIPPINES bracing for Typhoon Hagupit - now equivalent to a category 4 hurricane. Hits this weekend. http,7
Another big  shake Pakistan 6.8 http,7
‘Unbelievable Destruction’ Reported After Cyclone Slams Vanuatu -  http http,3
Monsoon floods: Surge heads south after swamping central Punjab http,7
Earthquake Blacks Out California http,8
"That's the most important! “@DZMMTeleRadyo: As of 6AM, zero casualty pa sa Samar ayon kay Gov. Tan Ruby P H http",7
"Chile Earthquakes, Past 60 minutes:  6.4, 1 hr, 3 min ago 7.8, 1 hr, 1 min ago 5.6, 48 min. ago 5.8, 33 min. ago http",7
Modi sarkar asks CMs of Bihar &amp; UP to allow buses &amp; ambulances move to Nepal for rescuing the injured in Nepal,4
h…,8
"USGS reports a M0.6  9km W of Cobb, California on 9/29/13 @ 8:24:55 UTC http",7
"Earthquake M 5.4, 125km W of Attu Station, Alaska: Wednesday, September 25, 2013 13:58:14 UTCThursday, Septem... http",7
relief agencies prepare emergency resp.as  approaches Philippines:http://t.co/j H Qhiqs U1m http,4
"""The cyclone that hit Vanuatu has been compared to a monster, made worse by  HT  http …",0
Tuvalu: Around 90 families displaced following sea flooding of Central Islands due to T C Pam. O C H A update: http,2
Goodnight twitter ! Godbless  / \ / \  Gotta get the grind in the A.M. ! Pray For Chile,6
"Chevron workers slept on concrete floor, cardboard as cyclone Olwyn ripped through: Workers at Chevron's Wheat... http",2
"""These are the moments when you fear your own house. You stay away from it. It's a very strange feeling."" Nepal Earhquake Kathm…",2
Some pictures leave us speechless.#gods work  ...this little angel saved! Nepal Quake Relief http,6
"Thank you for donating, praying &amp; sharing our Nepal Earthquake messages - every dollar, prayer &amp; tweet helps! http",4
Hundreds dead as monsoon brings chaos to northern India &amp; Nepal. The latest: http,0
"In an effort to help those affected by the recent  in Cabo San Lucas, please check out this site &amp;  http",4
Cyclone Hits Island Nation of Vanuatu and Kills 6 http,0
Govt has released Rs. 2382.40cr till date to Ganga Basin States for flood management / anti-erosion measures http,4
Napa Quake story! Magnitude-6.0 quake rattles California wine country http,7
Very heavy heart. Our thoughts and prayers with families in Nepal impacted by earthquake. Help us respond. Link: http,6
"""We are all shocked at the size of this one,"" says Andrew  Cyclone Pam   http",7
"Small aftershock strikes Napa, California; no injuries or damage reported. U.S. Geological Survey says magnitude of  was 3.9.",0
Artof Living Nepal Centre providing shelter to 100's of ppl. Volunteers providing food&amp; water#Nepal http,2
Andrew North joins rescue workers in Pakistan who are still searching for people trapped after a week of damaging floods.,1
Our thoughts and prayers are with those in the Philippines right now. Stay safe. Hagupit,6
i've just heard about the north california earthquake. I hope you all are okay &lt;3,6
My first Manila poem &lt;3 Thinking of all my friends in the Philippines. Stay safe and take care xo   P H http,6
Nepal Quake NER clears more than 2560 evacuees; more than 1800 zero value tickets issued to the needy http,2
"It has been decided that for the coming 3 days, BSNL calls to Nepal will be charged local rates: Ravi Shankar Prasad on Nepal…",5
Top story: Dozens injured after California earthquake - http http see more http,0
News:  Vanuatu: UNICEF provides life-saving medical equipment and medicine to Vanuatu's children http,4
"ShakeAlert! M 5.3 - 33km WNW of Iquique, Chile ~ Map: http ~",5
"In the student center this week from 11:30-1, you can donate some shirts to the individuals of Nepal! Go help out Ὁ9",4
"Powerful earthquake, strong aftershocks hit Nepal http",7
Celebs raise funds for Kashmir Flood victims And those who survived thank the army and pray for relief http,4
Pakistani troops expand rescue in flood-hit areas http,4
Nepal earthquake: nearly 700 people dead. My prayers for the people Kathmandu. http,0
"Tmr Pakistan will send four C-130 aircraft with 30 bed hospital, search &amp; rescue teams and relief items for Nepal's earth…",4
There have been two earthquakes in the north of Chile in two days and more than 200 replies since yesterday. Pray For Chile. Fuerzas Chile revolving hearts,5
"Tropical Cyclone Pam, category five cyclone, slammed directly into Vanuatu (pop. 267,000). Summed up on  http",7
"On I B N7  Srinagar-Leh National Highway, connecting flood-hit Kashmir Valley with Ladakh region, restored for vehicular traffi…",3
Cyclone Pam: Vanuatu devastated by tropical storm with dozens dead in 'one of worst disasters in Pacific history' http,0
Thinking  needs to start up donations for Cabo and Hurricane Odile relief. Any other celebs care to get involv…,4
"Classes will resume tomorrow, Wednesday, December 10, 2014. Be safe, NRMF. N R M F Back2 School Ruby P H",7
17 mountaineer's confirmed death.Nepal Envoy thanks India.,0
"Monsoon floods hit Uttar Pradesh, 1500 villages under water - Yahoo Finance UK: Indian ExpressMonsoon floods h... http",3
"This  is only 4 days old, men have started  it already   B B C http",7
BREAKING NEWS ! Category 5 cyclone hits Vanuatu in Pacific. Wind damage and flooding are expected. http,7
flood causing havoc in  http,7
Rafi Swagger Full Episode:  GMA 8/24: Northern California Hit By 6.0 Magnitude Earthquake: Famous... http Rafi Swagger,7
"31/48 humanity that even if 1% of what He has under His feet - as compassion, spiritual authority and love - is given to hu…",8
"Over 100,000 people at 21 shelters in Tacloban as Hagupit enters city tonight. That's half of city's population. http",2
"QUEZON CITY |  Classes in ALL LEVELS are suspended tomorrow, Dec. 8, 2014 (City Admin. Aldrin Cuña) | via",7
Super Typhoon H A G U P I T (#RubyPH)  has slowed down gradually (from 30 to 18 kph) during the past 6 hours while it... http,7
Stay safe.   Ruby P H Typhoon Hagupit Philippines  http,5
Vanuatu reeling after Cyclone Pam unleashed its fury on tiny island nation.  http News http,7
"“After massive 7.9 earthquake, commercial flights to Kathmandu put on hold http http",7
Odisha Floods: 294 Villages Still Marooned - The New Indian Express: IBNLiveOdisha Floods: 29... http,3
Kashmir floods leave 460 dead &amp; displace almost a million | via  X Saber Cats Football A P U S H  http,7
BABYMETAL FAN CLUB helping those affected by the Nepal earthquake. All profit from each t-shirt purchased at the... http,4
Join us in sending prayers to Nepal after a tragic earthquake hit within the last 24 hours. http,6
Flood waters submerge swathes of Kashmir; 120 dead: SRINAGAR: Fast-moving floodwaters have submerged large parts... http,0
whole India is donating for relief kashmir flood but i m damn confident that they wil get only abusing n stone at their face,4
"Photograph from Nepal Earthquake that'll remain etched in memory. Structure damaged, but Buddha smiles in meditation. http",3
"Thru Nepal Red cross will be right path, sir",5
"""Scores Killed in Flooding in Nepal and India"" by BHADRA SHARMA and NIDA NAJAR via NYT The New York Times http",0
Suomi NPP satellite takes a close-up shot of Super Typhoon Hagupit http,7
Kantipur and Nagarik have comprehensive pieces about how incapable Nepal govt has been in distributing relief materials  Nepal Quake,7
Caught news about the floods in Busan and earthquake in California. Let's pray for everyone's safety!folded hands,6
150 trucks carrying supplies 4 Balochistan earthquake vics stopped by Pakistan SecurityForces-LocalN…,4
swallowed in little sips to take a few with my love @ A Una Cuadra Del Centro ;-) http,8
"7.4-magnitude  just struck about 25 miles southwest of Iquique, Chile. No destructive Pacific-wide tsunami expected",7
"VOLUNTEERS NEEDED: meeting at Yellow House, Sanepa, at 5pm to coordinate the relief operations outside KTM Nepal Quake Relief",4
SEE IT: Diners panic as magnitude-8.2 earthquake rocks Chile http,7
"USGS reports a M0.7  6km WNW of The Geysers, California on 9/26/13 @ 1:29:36 UTC http",7
"BREAKING: PAGASA confirms Ruby P H made landfall over Dolores, Eastern Samar at 9:15 PM",8
T C Pam - 1 of strongest storms in Sth Pacific in years - left trail of destruction in Vanuatu (Photos:@UNICEF) http,3
International News • 'Typhoon Sweeps Across Philippines' via  Full story at http,5
Just 10%-11% of California homes with homeowners insurance have earthquake coverage http http,7
"Yamgo T V A week on from flood, 150,000 still stranded in Indian Kashmir http",1
"Because of the devastating earthquake,the people in Nepal have to sleep on the streets and parks N E P A L Nepal http",2
Support Vanuatu &amp; download the incredible Water Music film for only $5 to assist in disaster recovery World Water Day htt…,4
"Basic Expat Training Manual: Move to the Philippines! Prepare, plan, arrive in paradise with the help from thi... http",4
"""@chachigonzales: Keeping everyone is the Philippines in my prayers. Stay safe❤️"" ὠ7 Ruby P H",6
there's honestly just my friends to go windsurfing during a cyclone category 5,8
This is the most California thing http,8
Our thoughts are with all of our Baja friends this week as they begin to survey the extensive damage from Hurricane Odile.,3
"Kashmir Floods: Educational Institutions Reopen in Jammu: With rain having stopped and water receding, educati... http",7
"Flood fury in Uttarakhand, Uttar Pradsh, Bihar, Assam; lakhs displaced: New Delhi: Lack of rain ... http",7
Live: Kashmir under flood http,7
Joswa Beat Earthquake rocks northern California,7
Nepal Earthquake updates   http,7
"Check out ""Justice for the flood victims of Pakistan"" on Animoto http",7
How big was the Napa  Here's where it ranks among California quakes http,7
"The losses from California's Napa earthquake could top $1 bln—and yes, some of that's wine: http http",3
ICYMI: California shock waves felt in North Alabama 6 minutes after earthquake http,7
"Our teams report that the most needed items are food, shelter, pain killers, antibiotics and stretchers. #NepalQuake http",4
GS 4.2's  discusses the poetry of Pam Rehm with some fellow readers via this  podcast: http,8
Nepal Earthquake in case you need it : another tool to find ppl. ^GM    http,7
We are praying for Nepal http,6
Antofagasta David Cameron: £90 England shirt is too expensive http,8
India and Pakistan leaders lower cudgels as floods ravage Kashmir http,7
Chile - Residents of Iquique spend the night on the street after a second major quake hit the region in as many days http,2
Walang Pasok Update due to Ruby P H from Department of Education: http,7
Stibo Systems Supporting Victims of Nepal Earthquake http,4
Thousands volunteer to scour satellite images of Nepal quake http via GMA News,4
more seriously if I have to pray for anything tonight it's Nepal. :/ dadmom are there so I'm 200% sending my good wishes there.,6
"Following Chile earthquake, ASEAN centre issues update on estimate time tsunami will hit the region http",5
Bilateral dissonance: India's most wanted is also Pakistan's flood relief hero. Watch his interview http,7
Nepal quake: China shuts down Everest season in Tibet http,7
China sends relief goods for quake victims:  http,4
India: Residents float down the street in flood water: http Monsoons,7
Nepal and India begin relief efforts as monsoon floods claim at least 180 lives Worldnews http,4
"Monsoon, hurricane Odile help southwestern Colorado precipitation totals for water year #COdrought http",5
"After Cyclone Pam, Vanuatu president says Pacific island nation must start anew ... - Christian Science Monitor http",7
Hurricane Odile Leaves Trail of Destruction in Baja Peninsula http,7
Listage: Best Food Cinema Gems; Costly Napa Earthquake http,7
"Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http  Mobile",0
Reports coming in from Nepal of another big quake. We felt it here in delhi too. Went on for close to a minute,7
Swedish national among those killed in storm-ravaged Vanuatu http,0
"India With Nepal 22 tonnes of food packets, 120 large oxygen cylinders moved yesterday. More enroute today morning. http",4
The Chile quake in context: a map of all seismic activity from the past 2 weeks. http http,5
Pic1 :Modi sent relief material to Nepal with in hours.  Pic2 :Sonia sent relief material to Uthrakhand after 3 days. http,4
"Nepal flood-landslide kills 62, India announces Rs 3 crore relief assistance - Economic Times",0
Seismic wave recordings of last night’s M8.2 Chile  from the   seismometer http,7
Girls start lemonade stand to help with  relief http http,4
First Yemen then Nepal. Proud of my government which is there for Indians and other humans in distress. We always lamented that…,4
Watch on  - Red Cross discusses rescue efforts in Nepal: http,7
150 trucks carrying supplies for Balochistan earthquake victims stopped by Pakistan SecurityForces- LocalNGO-SPO,4
Pakistan-India monsoon floods: Averting future disasters - Dams and reservoirs could mitigate South Asia floods http,5
Flood control room set up at Andhra Bhawan in Delhi http Kashmir Floods,7
Oakland Raiders to Donate to Napa Schools: Following Sunday's 6.0-magnitude earthquake that struck the heart of... http,4
A tsunami alert has been issued in Japan and Indonesia following the powerful 8.2-magnitude earthquake in Chile. http,5
Nepal earthquake: include persons with disabilities in emergency humanitarian efforts http,7
Taskforce repairing hospitals and schools in Port Vila return home to Sydney Cyclone Pam http http,3
"Philippines typhoon weaker, but still hazardous http",5
At least 21 Portuguese identified in Nepal  http,1
"Srinagar, September 13 (Kashmir Voice): In occupied Kashmir, at least sixteen Malaysian are missing in flood... http",1
Spread the word! Nepal Quake Relief  http,6
"India has demonstrated its global leadership in recent weeks, 1st in Yemen &amp; now in Nepal. We're grateful: US Envoy http",4
Good story by  of  on  damage to masonry (brick) chimneys: http http,3
Scary yet beautiful: simulation of the propagation of April 1st Chile's tsunami by  http,7
God save them :( ὡ6 Prayfor Nepal,6
"World News: 1)Chile assesses damage after massive quake, tsunami 2)Armed men abduct Chinese, Philippine women from Malaysia resort: reports",7
Northern California braces for aftershocks after magnitude 6.0 earthquake | Fox News http,7
Vanuatu won't be the last poor country devastated by climate change inaction http,7
Hafiz Saeed blames 'water terrorism' by India for Kashmir floods http,7
P H O T O from Chile 8.2 mag  epicenter shows families lined up for 3 hours to access 1 gallon of clean water http,4
Jawbone UP data quantifies exactly how much sleep was lost to California earthquake http,7
Science Before 1400 Years Ago http Final B B B14 Pray For Chile  Marcelo Campeaodo Povo Share,8
"Anyone on Kantipath or Lazimpat, pls look out for Ballantyne Forder, an Australian volunteer in Kathmandu, Nepal http",4
Why Jammu and Kashmir is Battling Its Worst Flood in 100 Years - NDTV http,7
Chile Quake Residents flood the streets in Iquique following a Tsunami warning issued http,2
The Embassy of Chile in Jamaica is offering  to interested persons to pursue a “Diploma in (cont) http,8
Powerful earthquake triggers tsunami off coast of Chile http http,7
"As rescuers start to reach Vanuatu's outer islands, they find people having to drink saltwater to stay alive http",4
"Mark, we're raising funds for Nepal Earthquake at http &amp; would love your support in spreading th…",4
Data from fitness trackers reveal extent of the disruption from the Napa earthquake http http,7
Devastating Earthquake in Nepal: Humanitarian Relief and Tackling Poverty by Oxfam's  http,4
Tks   Read  on the floods and governance challenges in Pakistan  http,7
Xtian Missionaries are coming to Nepal  more vultures to harvest Souls   Nepal Earthquake     http,4
"As Ruby P H draws near the country, be reminded about these useful hashtags: http http",8
"Nepal flood-landslide kills 62, India announces Rs 3 crore relief assistance – Economic Times #World http",0
India and Pakistan floods: Death toll rises: Will each country step forward? http,0
"Officials in Napa, California, say they are still assessing the damage caused by yesterday's  http",3
indiawater: India promises to provide Rs 48 crore funds to Nepal's recent flood victims.  http,4
"Around 50,000 Pregnant Women Affected From Quake in Nepal: UN http",0
One way you can help Nepal right now: All you need is a computer and a little time http,4
"Some perspective... the 8.2 earthquake that hit Chile on April 1 is nearly 100,000 times stronger than the 3.3 that hit Oregon …",7
Cyclone Pam shows how much the Pacific needs investment for effective risk reduction  http W C D R R http,7
"Nepal quake survivors draw support from Apple, Google, Facebook and others http",4
nairapark: Nigeria  Anger grows amid flood disaster in Kashmir http   IndependentNGR,7
Typhoon Hagupit Hits Philippines With One Million Affected As International Non-Government Organization Asks World… http,8
Pam Anderson -- Rick Salomon Made $40 Mil Last Year ... Playing Poker with ONE GUY!!! http,8
Cyclone Pam updates via  http How u can help children in Vanuatu: http http,4
Let's remember to keep Nepal in our prayers as well http,6
Tech giants help track Nepal earthquake survivors - MarketWatch http,1
Auto​ News​ Nepal and India begin relief efforts as monsoon floods claim at least 180 lives – The Guardian http,0
Philippines typhoon sparks calls for climate action http,7
Watch E! News RIGHT NOW to catch our very own  interview! Nepal Game4 Paul Reach Out World Wide http,7
ORGANO GOLD 3 Ways to Make Sure Your Nepal Donations Really Help the Victims - TIME http http,4
Earthquake rocks northern California http,7
India's defence ministry tweets pictures of aid operation to help victims of Nepal earthquake http http,7
"(1) Mr. Prime Minister, what is Canada doing to help Cabo San Lucas after they were hit by hurricane  sunday?",4
"[Info Nigeria] Landslides, Flooding Kill 109 In Nepal, Northern India: The death toll from lan... http Talk Magazine N G",0
Democratic Allocation of Funds (3)  -- Punjab govt’s allocation per flood affectee is Rs 55   -- For PM House is Rs 2 millio…,4
Millions at Risk From Typhoon Hagupit in the Philippines - Wall Street Journal http http,7
Kashmir Floods: Indian Army Vehicles Pelted With Stones in Srinagar http,4
"cnn: Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding in north... http",0
"Portugal Toll from Pakistan, India floods rises over 230: i24news                         PublishedSe... http Serbia",0
Omg 7.5 earthquake in Mexico today. And an 8.4 earthquake in Chile last week.,7
"Residents huddle on rooftops in India, Pakistan floods http",1
Irish charities prepare response  to Typhoon Hagupit  http http,4
M5.3 - Earthquake Vanuatu Did you Feel it? http,7
India Monsoon Flooding (from  http,7
Srinagar residents on makeshift bridge +10 days since flood Kashmir Floods India Pakistan Floods  http,2
"Vanuatu: About 65,000 people left homeless by cyclone http More on the country: http",2
"Urgent need for 25,000 tents and 40,000 blankets http Kashmir Floods via",4
Nepal needs our help too! http,4
NOOO!! I NEED YOU MORE AS FRIENDS!! Chile,8
Can corporate employees help entrepreneurs? http,8
How Did the Pakistan Earthquake Create a Mud Island? http,7
Nepal earthquake pushed part of India a few feet northward http,7
If you can please help the people in Cabo impacted by the hurricane. http,4
From a CBC camera operator on the ground in Nepal:  http,8
"Australia Toll from Pakistan, India floods rises over 230: i24news                         PublishedS... http Canada",7
Nepal Nepal Earthquake 10.000 vittime,7
