tweet_id	tweet_text	label
'511916218966876160'	Mexico govt to send military/commercial planes to help evac 30,000 stranded #cabo tourists #Odile. Cabo and La Paz airports closed for days	donation_needs_or_offers_or_volunteering_services
'512026065720864768'	RT @NHC_Alerts: Advisory #027A Watches/Warnings [kmz] - Tropical Storm ODILE (EP5/EP152014) http://t.co/XdCdQN8Nxo	caution_and_advice
'511563247452168192'	RT @cabopro: Prayers for friends in Los Cabos. Most of our webcams down following #Odile Looks like Casa Dorada cam still up http://t.co/50…	sympathy_and_emotional_support
'511525065109032960'	Thoughts with #sanjosedelcabo and everyone dealing w/ #odile today, esp. first responders. Hope everyone is ok in this bit of paradise.	sympathy_and_emotional_support
'512098030179196929'	From Hotel News Now: Odile causes hotel damage along Baja peninsula: There have been reports of dam... http://t.co/ru1UJ88DPK #hotelnews	infrastructure_and_utilities_damage
'512283602080784385'	RT @earthskyscience: Major Hurricane Odile struck Baja late Sunday.  Photos of damage and firsthand reports, here. http://t.co/0GhresUirn h…	other_useful_information
'511977177517404161'	Damage from Odile in Los Cabos, Mexico. Airport also heavily damaged leaving thousands stranded. #Odile http://t.co/YYxrCDaDYG	infrastructure_and_utilities_damage
'516254866256445440'	RT @baja_visitor: Here is a donation site for #HurricaneOdile that is going to help the smaller villages &amp; towns in #Baja http://t.co/L4Dq0…	donation_needs_or_offers_or_volunteering_services
'511591770396700672'	#RT A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile ca... http://t.co/aYfWfdMBpe http://t.co/fuztzihCsv	other_useful_information
'511592158709547008'	(#Shaquille) A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came ashore over... http://t.co/jpJY1Fcnf0	infrastructure_and_utilities_damage
'511677123778473984'	Thoughts with all in Baja California this time. #hurricaneodile. Hurricane Odile batters Mexico. http://t.co/HhA9PNty9n via @reuters	sympathy_and_emotional_support
'511556411289899009'	Mexico's Baja Peninsula Slammed by Hurricane Odile, Hotel Damage Reported: Meetings &amp; Conventions: http://t.co/e44IY7LlH6	infrastructure_and_utilities_damage
'514257420416466944'	RT @BajaTravelerMag: RT-SIGNATRS&amp;DONATIONS PLS4victims of ODILE in CABO_MEXICO_ PLS RT Joe:) @JOEBONILLA http://t.co/qZFkZkVLfM http://t.co…	donation_needs_or_offers_or_volunteering_services
'512287291684167680'	VIDEO: Serious damage from #Odile at the Best Western in #CaboSanLucas - http://t.co/TuwfOwcyaH via misslonglegz_la on Instagram	infrastructure_and_utilities_damage
'512320122724569090'	In an effort to help those affected by the recent #hurricane in Cabo San Lucas, please check out this site &amp; #donate: http://t.co/FLnNZFBPQo	donation_needs_or_offers_or_volunteering_services
'511713635849498624'	Hurricane Odile is pretty devastating to Cabo San Lucas and the Baja California region. Prayers go out to those folks.	sympathy_and_emotional_support
'514186319380381696'	RT @ropeadope99: http://t.co/EPVZUeas49 #humantohuman in action. Help the people of the Baja Peninsula after hurricane Odile. @toddclouser	donation_needs_or_offers_or_volunteering_services
'511668383713337346'	.@EneAnaM @Rebecca_Lammers RT@PzFeed os Cabos International Airport after hurricane Odile paid a visit http://t.co/umICGOPaQY	other_useful_information
'511728305683189760'	RT @lovemyfamilyof5: Photos of the destruction caused by #hurricaneodile. #prayforcabo #odile #cabosanlucas http://t.co/eQ02FiGxp5 http://t…	infrastructure_and_utilities_damage
'511590306349711360'	#NEWS #MASHABLE | A Path of Hurricane Odile's Destruction, Seen Through Instagram http://t.co/iYb7qKRg2f | #TECH - @HCP520	infrastructure_and_utilities_damage
'511726105426796544'	Jess is posting updates on our page as she gets them. Thoughts go out to BLA and San Carlos crews tonight. http://t.co/GUyqG8WHMx #Odile	other_useful_information
'512327064327061505'	RT @Associa: 2:45 PM CT Associa Mexico Realty Services UPDATE No. 2 #hurricaneodile #Odile http://t.co/EeJDX6GvwN	other_useful_information
'511596374001860608'	A Path of Hurricane Odile&amp;#039;s Destruction, Seen Through Instagram http://t.co/tAFKggoFMT http://t.co/OSZrfMj4sN	infrastructure_and_utilities_damage
'511914592403206144'	@DiamanteCabo any damage by odile	infrastructure_and_utilities_damage
'511934632951291905'	Hurricane Odile.. Please spread the word.. Knowledge is power, and Baja California needs help! Retweet this please! #prayforBajaCA	donation_needs_or_offers_or_volunteering_services
'511453451897692160'	Residents, Tourists Sent t'Shelters as Hurricane Odile Makes #Landfall: Residents an… http://t.co/Yhcza6ZqSz	displaced_people_and_evacuations
'511805613353861120'	RT @EvilTai: @CNN please help find a way to contact those stranded in #LosCabos #HurricaneODILE	missing_trapped_or_found_people
'511526179635867649'	Photos, Videos and Interviews from Cabo. Hurricane Odile Sends Residents, Tourists to Shelters as It Makes... http://t.co/w9n8lcMzQe	displaced_people_and_evacuations
'511644976963678208'	#Dime_MiLoko Hurricane Odile Slams Mexico's Baja California: Hurricane Odile leaves 'extensive' damage to homes, hotels, businesses i...	infrastructure_and_utilities_damage
'512285732891672576'	RT @janadoran: #Cabo RT @RodrigoEBR: The FAA says SJD will be used only for humanitarian aid flights until next Monday #Odile	other_useful_information
'514546246149611520'	RT @Kind_Traveler: Looking to help those impacted by #HurricaneOdile? @wavesforwater is providing #disasterrelief http://t.co/C6R5aIr17W ht…	donation_needs_or_offers_or_volunteering_services
'511762507396952064'	Warnings of flash floods mudslides as Tropical Storm Odile battrs #Mexico http://t.co/cuAI5Sk4Vj #flashfloods #LosCabos #TropicalStormOdile	caution_and_advice
'512069475881844737'	"RT @lianalog: @latimes Wounded sister told by @RiuHoteles SantaFe to leave cuz they ""can't help anymore."" NO help/guidance/medic/food. #Hur…"	not_related_or_irrelevant
'512029020603420672'	We hope that everyone is safe after the disaster of #odile in #Cabo. Time to rebuild. Our prayers are with you.	sympathy_and_emotional_support
'511725710239477760'	RT @ABC7Melissa: A SoCal woman in Cabo shares her experience during Hurricane Odile and photos of the damage on Eyewitness News at 11pm. #O…	other_useful_information
'511822074063896576'	RT @CliffRigano: Was supposed to leave tomorrow for Cabo, thoughts and prayers for friends there: Odile's destruction of Cabo via IG http:/…	sympathy_and_emotional_support
'511633976201846784'	Wishing everyone on the Baja Peninsula safety and shelter. #HurricaneODILE #mothernature #WorldNews	sympathy_and_emotional_support
'512009796460224512'	#Odile is going to be no joke! Oro Valley Police Department is handing out FREE sandbags to help homeowners prepare. #OroValley #Tucson...	donation_needs_or_offers_or_volunteering_services
'511641352132915200'	RT @PeterMeiszner: Thousands seek shelter as Hurricane Odile batters Baja California http://t.co/0jEytnTRKJ	displaced_people_and_evacuations
'512088922776940545'	Thoughts to those living and stuck in @cabosanlucas after #HurricaneODILE What a sad mess	sympathy_and_emotional_support
'511537761778556930'	#BREAKING: Photos coming through now from damage at Cabo San Lucas, Hurricane #Odile - photos courtesy of @Aldolr  http://t.co/TEhJTMQ79Z	infrastructure_and_utilities_damage
'511995677183070208'	Come help out a community which has just been devastated by the storms of Odile in Cabo. http://t.co/RUJE4Z6VqD	donation_needs_or_offers_or_volunteering_services
'511560056186605570'	#MX-Westin, Los Cabos &amp; Sheraton Hacienda suffered damage from #Odile. Guests ok. Info +(52 624) 142 9024 http://t.co/XTyaXnNCyg #hmrd via ^	infrastructure_and_utilities_damage
'514645508875223040'	RT @NFLAlumni: .@KevinKolb_4 caught in hurricane, pledges to help victims in Mexico: http://t.co/3J9bOMkfok http://t.co/OpVnlzbAYr	missing_trapped_or_found_people
'511517907600146432'	RT @LOrion: 8h RT @CabosNews #HurricaneODILE checkout it’s destruction in #CaboSanLucas #cabosanlucas Photocredit @SkyAlertStorm http://t.c…	other_useful_information
'511563860814622721'	Hurricane #Odile Sends People to Shelters as It Makes Landfall in Baja California http://t.co/kvlHySFk2n via @ABC http://t.co/74hESstys1	displaced_people_and_evacuations
'511987594821791744'	Cabo relief aid can be sent to @marinegroupbw address in San Diego.  Thank you @megayachtnews and @yachtaidglobal http://t.co/Evb1EFfIJJ	donation_needs_or_offers_or_volunteering_services
'511442278846459904'	"Not my idea of a relaxing vacation: ""Residents, Tourists Sent to Shelters as Hurricane Odile Makes Landfall."" http://t.co/McP8iYjvbM"	displaced_people_and_evacuations
'512263565323943936'	San Diego fiance pleads for Hurricane Odile aid http://t.co/gLiJfjd1x6 #sandiego	donation_needs_or_offers_or_volunteering_services
'514248265340960768'	RT @StephaniePalmr: @TODAYshow We experienced #HurricaneODILE &amp; launched non-profit to help those who helped us. Pls. Share our Story: http…	donation_needs_or_offers_or_volunteering_services
'512303613247750144'	SUNWING PASSENGERS WILL BE RESCUED AND BACK ON CDN SOIL AROUND 8:30 PM #odile #cabo #canadians #hurricane #HurricaneODILE	donation_needs_or_offers_or_volunteering_services
'512318761542897664'	Hurricane Odile Supply List Don't panic! Step 1 call in three days of Ms Ps supplies 512.912.7778 Step 2 put food in car Step 3 drive home	caution_and_advice
'511470379874156544'	RT @Weather_West: Early reports of severe and ongoing damage in #CaboSanLucas and #SanJoseDelCabo from dangerous #HurricaneOdile:http://t.c…	infrastructure_and_utilities_damage
'512223993374732288'	'Walking Dead' Scene In Baja After Odile; Tourists Airlifted Out As Storm Remnant Threatens Western U.S. -... http://t.co/HmuJNinwSc	displaced_people_and_evacuations
'514420010198913026'	Hurricane Odile damage continues to be assessed: MEXICO (NBC) - Hurricane Odile damage continues to... http://t.co/oE7fADZlLH #hurricane	other_useful_information
'511612825337618432'	RT @AleshaRay_WX: #HurricaneODILE checkout it's destruction in Cabo San Lucas. #cabosanlucas :Photocredit: @SkyAlertStorm @mangum86 http://…	infrastructure_and_utilities_damage
'511649223557672961'	RT @NemesisMaturity: Hurricane Odile Blazed a Trail of Destruction Through Mexicos Baja California Peninsula   http://t.co/9DTiIank93 via @…	infrastructure_and_utilities_damage
'511591827036569600'	#01Molleto A Path of Hurricane Odile's Destruction, Seen Through Instagram http://t.co/sq2EbSoqgr #HerreraTeamSwagga	infrastructure_and_utilities_damage
'511885676137426944'	UPDATE: Hurricane Odile Leaves a Trail of Destruction in Cabo San Lucas http://t.co/nnIoTFkPd1 http://t.co/Y8uDgftKaz	infrastructure_and_utilities_damage
'511774471951495168'	RT @DaveandChuck: Hurricane Odile causes massive damage in Cabo San Lucas, Mexico. This is the airport. http://t.co/Z0AJJz9OEA	infrastructure_and_utilities_damage
'511505351452413952'	RT @MikeHamernik: #odile  RT @EDDUESS: Just snuck into hotel lobby. Massive destruction. Can't imagine rest of hotel. #HurricaneODILE http:…	infrastructure_and_utilities_damage
'511984067878088704'	i always said nothing major or disastrous evr happens here n southern az &amp; we've been lucky so far however i may have spoke too soon #Odile	other_useful_information
'512116579694178304'	Mexico airlifts tourists after Hurricane Odile http://t.co/Skh8GUEB77 #thewalkingdead	other_useful_information
'511888471943053312'	Hurricane Odile causes extensive property damage in Mexico http://t.co/mpnue9mR1r	infrastructure_and_utilities_damage
'511926674364305408'	Hurricane Odile causes major damage in Baja California  #interactive http://t.co/pWuieieDQT	infrastructure_and_utilities_damage
'511698104991494144'	(@klk_jesusfresz) Hurricane Odile Slams Mexico's Baja California: Hurricane Odile causes extensive damage to homes, ho...  (@misaelfresz)	infrastructure_and_utilities_damage
'512073032819806208'	RT @wallacejnichols: Thoughts w/ our friends + colleagues in Mexico dealing w/ aftermath of powerful Hurricane Odile as new storms form htt…	sympathy_and_emotional_support
'514240082329341952'	Hurricane Odile: Briton Found Dead In Mexico http://t.co/QRmuBrBL6Q	injured_or_dead_people
'511599155014168577'	Looting after Hurricane Odile slams Mexico's Los Cabos resorts. Hotels damaged, wood homes blown away http://t.co/Y54Gl377oL @AFP	infrastructure_and_utilities_damage
'511562938407084032'	(@klk_jesusfresz) Hurricane Odile Slams Mexico's Baja California: Hurricane Odile leaves 'extensive' damage to homes, ...  (@misaelfresz)	infrastructure_and_utilities_damage
'511900450002845696'	We are very saddened by the affects of this hurricane damage  to one of our favourite resort properties in Cabo... http://t.co/qY6yMfxsrf	sympathy_and_emotional_support
'511562403965050880'	MT @TwittnRob #NeedsOdile = Suggested Hash tag for those who need to report URGENT needs related to #HurricaneOdile #Odile #hmrd via ^ac	donation_needs_or_offers_or_volunteering_services
'511662495384100865'	"Hurricane #Odile causes ""extensive"" damage to homes, hotels and businesses in Baja California - via @AP"	infrastructure_and_utilities_damage
'511731389180706817'	MT @NWSPhoenix: Odile will help drought a little, but drought buster will need heavy snow over mountains this winter to recharge reservoirs.	other_useful_information
'512077080012800000'	RT @HumanityRoad: Westin Resort &amp; Spa, Los Cabos All rooms damaged via @ColleenFerreira guests ok, in hotel shelter, powered by generators …	infrastructure_and_utilities_damage
'511512540506230786'	wishing everyone well and be safe during cleanup in #LosCabos today after #HurricaneOdile destruction. Please be safe.	sympathy_and_emotional_support
'511853173946859520'	Prayers for the folks in Cabo San Lucas this morning: http://t.co/TwcGFo4sPa #HurricaneODILE	sympathy_and_emotional_support
'511590559589232640'	From Mashable: A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane O... http://t.co/5fzptf72na #socialmedia #news	infrastructure_and_utilities_damage
'511423349470154752'	Prayers to all those in #HurricaneOdile	sympathy_and_emotional_support
'512050231706263552'	CALL IN THE NATIONAL GUARD! UTAHRDED! Utah sisters plead for help for family stranded by Cabo hurricane. http://t.co/ixEXPXMYXL #utah #wtf	donation_needs_or_offers_or_volunteering_services
'511990151183339520'	Prayers to Baja California. Will Mexican Pres @EPN react swiftly to disaster or drag feet like he did with Hurricane Manuel #HurricaneODILE	sympathy_and_emotional_support
'511498229851361280'	Prayers go out to all Cabo residents today! #Odile #Cabo @CabosNews	sympathy_and_emotional_support
'512046062178021376'	#Travel ALERT! #Cabo San Lucas airport is closed due to hurricane damage. #HurricaneODILE #ttot	infrastructure_and_utilities_damage
'512206458226630656'	Hurricane Odile Damages Update: Mexico's Cabo San Lucas &amp; Baja Peninsula 'Demolished' : World : Latinos Post http://t.co/wgGEeXFGIR	infrastructure_and_utilities_damage
'511930561548808192'	RT @sandiegonewz: San Diego fiance pleads for Hurricane Odile aid http://t.co/UVrK7yahCi #sandiego	donation_needs_or_offers_or_volunteering_services
'511651417694932993'	Damage from #Odile: http://t.co/dr39ZZsF3Y via @iTravelCabo	infrastructure_and_utilities_damage
'511645876738347009'	RT @GMA: Residents and tourists sent to shelters as Hurricane Odile makes landfall on the southern Baja California peninsula: http://t.co/o…	displaced_people_and_evacuations
'512049178248495104'	RT @NWSSanDiego: So where's all the rain from #Odile going? Here's a map to help you figure that out. #cawx http://t.co/JzyS1E8cJD	infrastructure_and_utilities_damage
'514462665272745984'	Let's Help Rebuild #BCS #RebuildBCS #LosCabos #Odile #Mexico http://t.co/MUrDjkPVnE	donation_needs_or_offers_or_volunteering_services
'511969339654688768'	World #HurricaneOdile Update: #Mexico to Airlift Tourists After Flood, Destruction: CABO SAN LUCAS, Mexico—The... http://t.co/tRUNQr8nJq	infrastructure_and_utilities_damage
'512290181203116032'	Watch Odile hit Arizona and NM on the National Weather Services’ advanced weather data display. http://t.co/xsWkO6dTxc	other_useful_information
'514120680804483073'	Oh sweet, my grandma's condo in cabo was barely damaged by the hurricane	infrastructure_and_utilities_damage
'511760571428241408'	RT @madisonjohns11: My thoughts are with everyone affected by hurricane Odile. Stay safe!	sympathy_and_emotional_support
'512053965023100928'	To get the number for the State Department’s Overseas Citizen Services, you can find it on my website or here on Twitter. #HurricaneODILE	other_useful_information
'512054163270668289'	Hurricane Odile Leaves Trail of Destruction in Baja Peninsula http://t.co/ji8Z77iYqu #envhm14	other_useful_information
'511944318974951424'	Still in crisis mode. My heart aches for everyone in Cabo. The damage from this hurricane was surely not expected.	sympathy_and_emotional_support
'511697250888593409'	Hurricane Odile slams Mexico's Baja California: Hurricane Odile blazed a trail of destruction through Mexico's... http://t.co/e9YXdIpHzI	infrastructure_and_utilities_damage
'511860213511512064'	Hurricane Odile Leaves Path of Destruction in Mexico: U.S. Southwest braces for incoming storm as r... http://t.co/4S0vcNsYIe #hurricane	infrastructure_and_utilities_damage
'512046277455282176'	RT @travelxpert: #Travel ALERT! #Cabo San Lucas airport is closed due to hurricane damage. #HurricaneODILE #ttot	infrastructure_and_utilities_damage
'511871118362177536'	Resorts report damage from Hurricane Odile: http://t.co/zjRJNg8BJa	infrastructure_and_utilities_damage
'511622971799379968'	Hoping everyone in BCS #mexico are ok &amp; not too much damage from #Odile	sympathy_and_emotional_support
'511654510091960320'	A Path of #Hurricane Odile’s Destruction, Seen Through Instagram: Hurricane Odile came ashore over Cabo San Lucas… http://t.co/oz4vw5q4fm	other_useful_information
'514479996153638913'	RT @THETXEMBASSY: http://t.co/9F9MF0IEej ⚠No AidὋ2 til YOU⚠ #BringBackOurMarine ὟD @HouseForeign @GOPLeader @Outoftheboxmom @DLoesch @BuckSex…	not_related_or_irrelevant
'511989249399619584'	To check on loved ones in #Baja impacted by #Odile, contact State Department’s Overseas Citizen Services at 1-888-407-4747	other_useful_information
'511725155123757056'	A Path Of Hurricane Odile's Destruction, Seen Through Instagram http://t.co/pWcsuuMTUl #Wind #Weather #Us #Mexico #News	infrastructure_and_utilities_damage
'511654722630352896'	"""@iTravelCabo: Another angle of the current damage at Los Cabos airport: http://t.co/gGqBpboKKo #Odile #HurricaneODILE"" @SirChandlerBlog"	infrastructure_and_utilities_damage
'511905325146845184'	RT @NHC_Alerts: Advisory #026 Watches/Warnings [kmz] - Tropical Storm ODILE (EP5/EP152014) http://t.co/WedUIbwP4i	caution_and_advice
'511623694821498880'	RT @NHC_Alerts: Advisory #023 Watches/Warnings [kmz] - Hurricane ODILE (EP5/EP152014) http://t.co/pqy45aGhfD	caution_and_advice
'511680714371526656'	Hurricane damage is severe!  Will be heading to Cabo as soon as airports open and bringing as many… http://t.co/76i6TcBaLu	infrastructure_and_utilities_damage
'511614777831862272'	The pictures of the hurricane damage in cabo are not good  --&gt;   https://t.co/1NiSKjMTfC	other_useful_information
'511646454012579840'	RT @Adriansweather: Some damage pictures from Cabo as Odile's full fury made landfall. http://t.co/TuhaOStEvL	infrastructure_and_utilities_damage
'511945956741627904'	Slideshow of damages from Hurricane #Odile in Baja California Sur: http://t.co/ynyWPb4n3X	infrastructure_and_utilities_damage
'511517662787416065'	Strongest hurricane to make landfall in #BajaCalifornia, #Odile damage totals will be exceptional in the resort heavy corridor of San Lucas	infrastructure_and_utilities_damage
'512299608618594304'	Hurricane Odile Leaves Trail of Destruction in Baja Peninsula http://t.co/jDShrkhUlG	other_useful_information
'511590666376208384'	A Path of Hurricane Odile's Destruction, Seen Through Instagram http://t.co/zM02UpEq6y #TalkRadiance	other_useful_information
'511702778134429696'	“@RedSecoy: Hurricane Odile Leaves Trail of Destruction in Baja Peninsula http://t.co/5ZnTXPOjVV” &lt;&lt; :S	infrastructure_and_utilities_damage
'514420010857422848'	Hurricane Odile: Power Outages Still Widespread in Los Cabos; 5 Dead: Nine days after Hurricane Odi... http://t.co/hjVNwgzRGp #hurricane	injured_or_dead_people
'511590943393214465'	This is Latest! A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came ashore o... http://t.co/7ea6ogodYo	other_useful_information
'512281087209263105'	Thoughts and prayers go out to the people of #Cabo effected by #HurricaneOdile.  Here's a way to help! Donate here: http://t.co/dvpSkW9F6I	sympathy_and_emotional_support
'511616837188980736'	#oddnews Hurricane Odile Slams Mexico's Baja California: Hurricane Odile leaves 'extensive' damage to homes,... http://t.co/Xhq6c6rhV2	infrastructure_and_utilities_damage
'514687289977733120'	RT @Edgespeeder06: Hurricane Odile: Power Outages Still Widespread in Los Cabos; 5 Dead… http://t.co/7C29cKPyKS #waterdamage #nj #fl	infrastructure_and_utilities_damage
'516603650077380608'	Help animals in Baja after #HurricaneODILE Donate to the Los Cabos Humane Society http://t.co/UQpYDiB1BT #animal #rescue	donation_needs_or_offers_or_volunteering_services
'512283493192044545'	Weakened Odile heads over Mexico toward Arizona http://t.co/9KOBnN96UL #thewalkingdead	other_useful_information
'511443435849412608'	Residents, Tourists Sent to Shelters as Hurricane Odile Makes Landfall - ABC News: ABC NewsResidents, Tourists Sent to Shelters as Hu...	displaced_people_and_evacuations
'514221787131817984'	@TODAYshow We experienced #HurricaneODILE &amp; launched non-profit to help those who helped us. Pls. Share our Story: https://t.co/PotASepblx	donation_needs_or_offers_or_volunteering_services
'511716538957983744'	Team USA (18U) and MLB working on travel arrangements to help the team get out of Mexico. Area damaged by Hurricane Odile on Sunday night.	donation_needs_or_offers_or_volunteering_services
'511545022391394305'	World #Hurricane Odile Spreads Destruction up #Mexico’s #Baja Peninsula http://t.co/QhTHXhL96Z	other_useful_information
'512013059662311424'	Severe thunder storm and flash flood warnings in effect surrounding the Saddleback Mtns. #hurricaneodile #septemb... http://t.co/AqxkJmPiBj	other_useful_information
'511650627122765824'	Holidaymakers take shelter after Mexico is battered by Hurricane Odile http://t.co/6NNbKoERlS via @MailOnline @dfwtower	displaced_people_and_evacuations
'511770339773124608'	Avast! Warnings of flash floods mudslides as Tropical Storm Odile battrs #mexico  http://t.co/Agzx99jU0l #Flashfloods #LosCabos	caution_and_advice
'512039065123061760'	@mdonaldson1957 Or a boat. Will be chasing Odile with extreme caution.	caution_and_advice
'516815576682233856'	Our @CapellaPedregal friends need help. Donate 2 Employees Emergency Fund &amp; provide food and shelter #HurricaneODILE http://t.co/bJk5BG1Gc0	donation_needs_or_offers_or_volunteering_services
'512301570479104004'	#HurricaneODILE, #Odile, @ABC, #Mexico, When can we expect family to be rescued from #Cabo #Stranded #StephenandJULIE http://t.co/ia2jnlN28d	other_useful_information
'512020311756505088'	RT @DawnGilbertson: RT @HotelChatter: Most resorts in Cabo San Lucas will be closed for the next month due to damage from Hurricane Odile h…	other_useful_information
'511835347870027777'	@CabosNews Prayers for all at Los Cabos. #HurricaneODILE is natures way of building a newer and better Los Cabos  and strengthen communities	sympathy_and_emotional_support
'511446013022715904'	BREAKING: Residents, Tourists Sent to Shelters as Hurricane Odile Makes Landfall - ABC News... http://t.co/tNRuPE9zrD #Khaatumo #Khatumo	displaced_people_and_evacuations
'511645568654131200'	RT @BlakeHarrington: Prayers to our friends and family in #Cabo #HurricaneODILE #LosCabos #cabosanlucas	sympathy_and_emotional_support
'511519454535356416'	Pictures of the day: Tourists take shelter as Hurricane Odile batters Los Cabos http://t.co/facU4p3BM6 http://t.co/ljfsW0JFZd	displaced_people_and_evacuations

